,event_date,event_timestamp,event_name,event_bundle_sequence_id,user_pseudo_id,user_first_touch_timestamp,stream_id,platform,event_params_page_title,event_params_ga_session_id,event_params_page_location,event_params_session_engaged,event_params_engagement_time_msec,event_params_ga_session_number,event_params_engaged_session_event
0,20230915,1694777664810827,click,749678411,203902067.1694777657,1694777657414419,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694777657,https://viktorbyskov.dk/,0,3661,1,
1,20230915,1694777657414419,page_view,742282003,203902067.1694777657,1694777657414419,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694777657,https://viktorbyskov.dk/,0,,1,
2,20230915,1694777661244344,scroll_10,746111928,203902067.1694777657,1694777657414419,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694777657,https://viktorbyskov.dk/,0,329,1,
3,20230915,1694777657414419,first_visit,742282003,203902067.1694777657,1694777657414419,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694777657,https://viktorbyskov.dk/,,,1,
4,20230915,1694777657414419,session_start,742282003,203902067.1694777657,1694777657414419,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694777657,https://viktorbyskov.dk/,,,1,
5,20230915,1694760576611701,scroll,841348469,72359703.1694760576,1694760576012588,6092560544,WEB,,1694760575,https://viktorbyskov.dk/,0,6,1,1
6,20230915,1694760581630828,scroll,846367596,72359703.1694760576,1694760576012588,6092560544,WEB,,1694760575,https://viktorbyskov.dk/,0,615,1,1
7,20230915,1694760587041697,scroll,851778465,72359703.1694760576,1694760576012588,6092560544,WEB,,1694760575,,0,,,1
8,20230915,1694760593929201,scroll,858665969,72359703.1694760576,1694760576012588,6092560544,WEB,,,,1,,,1
9,20230915,1694760593929201,scroll,858665969,72359703.1694760576,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760575,,1,,1,1
10,20230915,1694760576012588,page_view,840749356,72359703.1694760576,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760575,https://viktorbyskov.dk/,0,,1,1
11,20230915,1694760576012588,first_visit,840749356,72359703.1694760576,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,,,1,1
12,20230915,1694760586328513,file_download,851065281,72359703.1694760576,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,0,5018,1,1
13,20230915,1694760590734927,file_download,855471695,72359703.1694760576,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,0,710,,1
14,20230915,1694760576012588,session_start,840749356,72359703.1694760576,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760575,https://viktorbyskov.dk/,,,1,1
15,20230915,1694760593929201,user_engagement,858665969,72359703.1694760576,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760575,https://viktorbyskov.dk/,1,,,1
16,20230915,1694766401564932,click,-1923632892,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694766391956,1,10,5,1
17,20230915,1694766501627471,click,-1823570353,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,24,,1
18,20230915,1694760575356423,scroll,840093191,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1
19,20230915,1694766858844146,scroll,-1466353678,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,1,,5,1
20,20230915,1694767257875259,scroll,-1067322565,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
21,20230915,1694760569420154,page_view,834156922,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
22,20230915,1694766825635581,page_view,-1499562243,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
23,20230915,1694766855839969,page_view,-1469357855,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=fcb71d17f7,1,,,1
24,20230915,1694766933447953,page_view,-1391749871,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1,,5,1
25,20230915,1694767214995082,page_view,-1110202742,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1,,,1
26,20230915,1694767255232175,page_view,-1069965649,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=fcb71d17f7,1,,5,1
27,20230915,1694767398860231,page_view,-926337593,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/,1,,5,1
28,20230915,1694767605894108,page_view,-719303716,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1,,5,1
29,20230915,1694767638863524,page_view,-686334300,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,1,,,1
30,20230915,1694767943072416,page_view,-382125408,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
31,20230915,1694760822016878,page_view,1086753646,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694760818394,,,,1
32,20230915,1694761140053394,page_view,1404790162,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,1,,5,1
33,20230915,1694761601462518,page_view,1866199286,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694761598734,,,5,1
34,20230915,1694762087243665,page_view,-1942986863,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,,,,1
35,20230915,1694762210665934,page_view,-1819564594,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,1,,5,1
36,20230915,1694762270222354,page_view,-1760008174,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,5,1
37,20230915,1694762376018378,page_view,-1654212150,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694762372485,,,,1
38,20230915,1694762533572704,page_view,-1496657824,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
39,20230915,1694762703209900,page_view,-1327020628,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
40,20230915,1694762777199843,page_view,-1253030685,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1,,,1
41,20230915,1694762892753875,page_view,-1137476653,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762889518,,,5,1
42,20230915,1694762970873521,page_view,-1059357007,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,5,1
43,20230915,1694763055501389,page_view,-974729139,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,,,5,1
44,20230915,1694763799532244,page_view,-230698284,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694763795295,1,,,1
45,20230915,1694764087868430,page_view,57637902,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,,,,1
46,20230915,1694764178694170,page_view,148463642,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694764175379,1,,5,1
47,20230915,1694764910136989,page_view,879906461,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694764905124,1,,5,1
48,20230915,1694765165065020,page_view,1134834492,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,5,1
49,20230915,1694765257974112,page_view,1227743584,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
50,20230915,1694766396389390,page_view,-1928808434,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,1,,5,1
51,20230915,1694766498880976,page_view,-1826316848,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,1,,5,1
52,20230915,1694767081058358,page_view,-1244139466,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694767077426,1,,,1
53,20230915,1694767324039748,page_view,-1001158076,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694767321457,1,,5,1
54,20230915,1694767454239717,page_view,-870958107,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694767451618,,,5,1
55,20230915,1694767657771434,page_view,-667426390,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,1,,5,1
56,20230915,1694766825635581,scroll_10,-1499562243,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
57,20230915,1694766863848486,scroll_10,-1461349338,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=fcb71d17f7,1,,5,1
58,20230915,1694766933447953,scroll_10,-1391749871,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
59,20230915,1694767214995082,scroll_10,-1110202742,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,1,,,1
60,20230915,1694767263139126,scroll_10,-1062058698,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=fcb71d17f7,1,,5,1
61,20230915,1694767398860231,scroll_10,-926337593,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,1,,5,1
62,20230915,1694767605894108,scroll_10,-719303716,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
63,20230915,1694767638863524,scroll_10,-686334300,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/,,682,,1
64,20230915,1694767943072416,scroll_10,-382125408,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=fcb71d17f7,1,,5,1
65,20230915,1694760822128484,scroll_10,1086865252,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694760818394,,,,1
66,20230915,1694761140223292,scroll_10,1404960060,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,,159,,1
67,20230915,1694761601658169,scroll_10,1866394937,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,5,1
68,20230915,1694762087260354,scroll_10,-1942970174,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762083687,1,13,,1
69,20230915,1694762210682942,scroll_10,-1819547586,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,1,14,,1
70,20230915,1694762270294706,scroll_10,-1759935822,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694762268201,1,,,1
71,20230915,1694762376033627,scroll_10,-1654196901,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762372485,1,26,,1
72,20230915,1694762533594918,scroll_10,-1496635610,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762530104,1,,,1
73,20230915,1694762703236457,scroll_10,-1326994071,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,1,25,,1
74,20230915,1694762777327928,scroll_10,-1252902600,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694762774350,,160,5,1
75,20230915,1694762892850601,scroll_10,-1137379927,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694762889518,,,,1
76,20230915,1694762970979521,scroll_10,-1059251007,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762968018,,101,5,1
77,20230915,1694763055599510,scroll_10,-974631018,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
78,20230915,1694763799663394,scroll_10,-230567134,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694763795295,,,,1
79,20230915,1694764088120105,scroll_10,57889577,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694764084762,1,,5,1
80,20230915,1694764178846197,scroll_10,148615669,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694764175379,1,178,5,1
81,20230915,1694764910237205,scroll_10,880006677,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,,124,,1
82,20230915,1694765165280658,scroll_10,1135050130,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
83,20230915,1694765258148567,scroll_10,1227918039,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694765255151,,,,1
84,20230915,1694766396523580,scroll_10,-1928674244,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,1,160,5,1
85,20230915,1694766499386850,scroll_10,-1825810974,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694766495469,,,,1
86,20230915,1694767081061279,scroll_10,-1244136545,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694767077426,1,14,5,1
87,20230915,1694767324064485,scroll_10,-1001133339,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,1,,5,1
88,20230915,1694767454259408,scroll_10,-870938416,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
89,20230915,1694767657853160,scroll_10,-667344664,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
90,20230915,1694760842070067,scroll_50,1106806835,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,,2346,,1
91,20230915,1694761146740102,scroll_50,1411476870,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
92,20230915,1694761609717003,scroll_50,1874453771,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694761598734,,,,1
93,20230915,1694762090164658,scroll_50,-1940065870,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,,2897,5,1
94,20230915,1694762216360141,scroll_50,-1813870387,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,1,,5,1
95,20230915,1694762280864458,scroll_50,-1749366070,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1,,,1
96,20230915,1694762382368840,scroll_50,-1647861688,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1
97,20230915,1694762538516230,scroll_50,-1491714298,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
98,20230915,1694762709807720,scroll_50,-1320422808,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762699749,,,,1
99,20230915,1694762978083992,scroll_50,-1052146536,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,1,1883,,1
100,20230915,1694764096802300,scroll_50,66571772,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694764084762,,4173,,1
101,20230915,1694764182540861,scroll_50,152310333,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694764175379,,3690,5,1
102,20230915,1694765261179714,scroll_50,1230949186,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694765255151,1,,,1
103,20230915,1694767087687701,scroll_50,-1237510123,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694767077426,,2358,5,1
104,20230915,1694762219043019,scroll_75,-1811187509,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694762207247,1,2676,5,1
105,20230915,1694761604956029,cv_download,1869692797,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,3284,,1
106,20230915,1694761604962144,cv_download,1869698912,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,1,,5,1
107,20230915,1694762212680660,cv_download,-1817549868,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694762207247,1,,,1
108,20230915,1694762212685693,cv_download,-1817544835,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,1,,,1
109,20230915,1694762706170132,cv_download,-1324060396,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,1,2926,5,1
110,20230915,1694762706187671,cv_download,-1324042857,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,1,6,5,1
111,20230915,1694762712051569,cv_download,-1318178959,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762699749,,2240,,1
112,20230915,1694762712067636,cv_download,-1318162892,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762699749,1,,5,1
113,20230915,1694762788094646,cv_download,-1242135882,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,,10759,5,1
114,20230915,1694762788103627,cv_download,-1242126901,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762774350,1,4,5,1
115,20230915,1694762902285657,cv_download,-1127944871,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694762889518,1,40,5,1
116,20230915,1694762902309796,cv_download,-1127920732,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,40,,1
117,20230915,1694762973828586,cv_download,-1056401942,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762968018,1,2841,5,1
118,20230915,1694762973833621,cv_download,-1056396907,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694762968018,1,3,5,1
119,20230915,1694762979814743,cv_download,-1050415785,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694762968018,1,1716,,1
120,20230915,1694762979853996,cv_download,-1050376532,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,1,,,1
121,20230915,1694763059213752,cv_download,-971016776,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694763052382,1,3608,5,1
122,20230915,1694763059217958,cv_download,-971012570,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694763052382,1,2,5,1
123,20230915,1694763810113254,cv_download,-220117274,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694763795295,1,,,1
124,20230915,1694763810118603,cv_download,-220111925,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
125,20230915,1694764098779447,cv_download,68548919,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,1,,5,1
126,20230915,1694764098785031,cv_download,68554503,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694764084762,1,,5,1
127,20230915,1694764183968216,cv_download,153737688,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694764175379,1,,,1
128,20230915,1694764183973958,cv_download,153743430,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694764175379,1,2,5,1
129,20230915,1694764913921862,cv_download,883691334,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694764905124,1,3678,,1
130,20230915,1694764913927738,cv_download,883697210,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694764905124,1,3,5,1
131,20230915,1694765168156097,cv_download,1137925569,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,1,2865,,1
132,20230915,1694765263287985,cv_download,1233057457,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,1,,,1
133,20230915,1694767084113373,cv_download,-1241084451,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694767077426,1,3042,5,1
134,20230915,1694767089908680,cv_download,-1235289144,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694767077426,,2217,,1
135,20230915,1694767327240654,cv_download,-997957170,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694767321457,,3168,5,1
136,20230915,1694767455880359,cv_download,-869317465,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694767451618,1,1612,5,1
137,20230915,1694767662632804,cv_download,-662565020,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
138,20230915,1694760825788619,file_download,1090525387,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,,,,5,1
139,20230915,1694760845256571,file_download,1109993339,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
140,20230915,1694761142543504,file_download,1407280272,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1
141,20230915,1694761147886461,file_download,1412623229,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694761136562,,1142,,1
142,20230915,1694761605019820,file_download,1869756588,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694761598734,1,52,5,1
143,20230915,1694761610746093,file_download,1875482861,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694761598734,1,1022,5,1
144,20230915,1694762092033715,file_download,-1938196813,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,1,,,1
145,20230915,1694762212746476,file_download,-1817484052,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762207247,,52,5,1
146,20230915,1694762221501882,file_download,-1808728646,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694762207247,1,2455,5,1
147,20230915,1694762272731898,file_download,-1757498630,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,,1,,5,1
148,20230915,1694762283678579,file_download,-1746551949,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694762268201,1,,,1
149,20230915,1694762378852073,file_download,-1651378455,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,,,1
150,20230915,1694762383916168,file_download,-1646314360,1672137256.1694417464,1694417464201780,6092560544,WEB,,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762372485,,,,1
151,20230915,1694762535779034,file_download,-1494451494,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569,https://viktorbyskov.dk/?gtm_debug=1694762530104,,2179,,1
